time,market,side,type,price,indexPrice,quantity,quoteQuantity,fee,realizedPnL,liquidity,makerSide,action,position,fillId,orderId,clientOrderId,txId,txStatus,sequence
2026-04-30T16:59:32.112Z,BTC-USD,buy,market,76249.00000000,76223.68944715,0.00170000,129.62330000,0.04925685,-0.04925685,taker,sell,open,long,fa10d433-ef74-3fc5-89ec-e3b4fb3cbb73,f55761f0-44b5-11f1-b80a-b99dfafb1fad,,0x1fbe525f2987d9aa95156d9870764b2c61359c6e1ee4105406d59419b11e6dc5,mined,122435
2026-04-30T16:59:37.865Z,BTC-USD,sell,market,76237.00000000,76227.07205351,0.00170000,129.60290000,0.04924910,-0.06964910,taker,buy,close,none,fc6fcbf6-b97e-39e7-b601-a284c7c5ecb4,f8c55f90-44b5-11f1-b80a-b99dfafb1fad,,0x895197896847fdb81b274683e42def665530ec975859b06d8340114251a95d72,mined,122436
2026-05-01T20:50:49.531Z,DOGE-USD,buy,limit,0.10878000,0.10879000,200.00000000,21.75600000,0.00206682,-0.00206682,maker,buy,open,long,ef575b6d-106e-374a-b195-3fbc0c55a202,6a014220-459f-11f1-b682-1dd6739d0591,,0xf4c709393d920151c1c3cf64f74d4a022c5af930a418e1cf0917df95c1f03309,mined,1
2026-05-01T20:51:01.748Z,DOGE-USD,sell,limit,0.10878000,0.10876000,200.00000000,21.75600000,0.00206682,-0.00206682,maker,sell,close,none,6c04f18e-7315-3b83-94c1-9a771871c75f,755c83f0-459f-11f1-a2c2-c1a155a97546,,0x4f65df2ec6e738ee74593d81d084a662a1d52fa3a39a0c927add9dcbe975ff7b,mined,2
2026-05-05T20:17:14.851Z,DOGE-USD,buy,limit,0.11338000,0.11340927,220.00000000,24.94360000,0.00236964,-0.00236964,maker,buy,open,long,73fdd16b-3c42-3f73-8236-4f22b8b40083,64be69f0-48bf-11f1-9b70-79a462f073ef,,0x85b92be3430dd371172865d5121cbbd35ce3e4fc8c112b919691aba45530c488,mined,3
2026-05-05T20:17:33.536Z,DOGE-USD,sell,limit,0.11338000,0.11343829,220.00000000,24.94360000,0.00236964,-0.00236964,maker,sell,close,none,e31a2a2d-af17-3056-a1fe-fe5aed8bcafe,7123efd0-48bf-11f1-965b-4356f12243b2,,0x4b249a561944bd151f1d8291934f855d5a3b5ca72f27df2e280ab6affb221ecd,mined,4
2026-05-08T17:49:29.668Z,ZEC-USD,buy,market,580.51000000,580.40901106,0.11900000,69.08069000,0.02625066,-0.02625066,taker,sell,open,long,ade5218b-81ee-3bdf-8113-7648c470920e,43542130-4b06-11f1-9eed-e76db455a8a5,,0x920bc759d0df72c901230f53ae4c34a50f60c4d24cf3eefc0d5892ccbd339302,mined,29949
2026-05-11T15:30:21.349Z,ZEC-USD,sell,limit,557.68000000,557.82778800,0.11900000,66.36392000,0.02521828,-2.74198828,taker,buy,close,none,fba1d8a3-f7e0-3ec9-91a3-5e2b73ce26f7,52952550-4d4e-11f1-acc1-1b4c25e68849,,0x5735589cd40a4a61816e27e2244c104cf66f9331d9cea9f1eb520e4159a5dc6e,mined,35015
2026-05-11T21:27:20.238Z,XRP-USD,buy,market,1.47070000,1.47044640,26.00000000,38.23820000,0.01453051,-0.01453051,taker,sell,open,long,9f126b38-3dff-3cd4-82a5-2ed8f57c2eb0,313c3ce0-4d80-11f1-a420-43365ff3ce2f,,0xd304ba638004a95c5a351d9b50d049c4a51d190ef5d734f62de1d821a88665dd,mined,74027
2026-05-11T21:27:26.498Z,XRP-USD,sell,market,1.47010000,1.47016755,26.00000000,38.22260000,0.01452458,-0.03012458,taker,buy,close,none,f0478891-954f-3a8e-afc2-5763278a561f,34f77020-4d80-11f1-acc1-1b4c25e68849,,0x390c62fe879841b15a39c1e2d61d8fca5d68e6c71a669b7285ccd5ce1975384c,mined,74028
2026-05-19T15:32:50.005Z,KAT-USD,sell,limit,0.00822200,0.00810657,2000.00000000,16.44400000,0.00156218,-0.00156218,maker,sell,open,short,06dee16f-4481-3c1a-a438-a7452e74bb1e,fc46c6e0-5397-11f1-8bcd-3f5f4897ae5a,,0x3504edd59ca90a3a6c59913fac25e8d6a275d414c671c237d6d0448c5ca227a2,mined,84572
2026-05-19T15:35:13.494Z,KAT-USD,sell,limit,0.00822100,0.00808721,2000.00000000,16.44200000,0.00624796,-0.00624796,taker,buy,open,short,a46fde86-d9a8-3897-b64d-9ef1922cc472,5404ef60-5398-11f1-9857-851b37f5bdc9,,0xc8c0ff93ce4e4015e569406e6dc205516bf01b485eb17803e51e2f4185c3191c,mined,84573
2026-05-19T15:55:55.316Z,KAT-USD,sell,limit,0.00814000,0.00809775,57.00000000,0.46398000,0.00004407,-0.00004407,maker,sell,open,short,aaa0c538-3fc7-3edf-bede-db3ada7a01c5,09b529e0-539b-11f1-b4d9-d5945d8e52a6,,0xda8eabaabcc1b7cc9fe642b1e416e68f63f47866599430a0d6308ebf33319b26,mined,84574
2026-05-19T15:57:41.199Z,KAT-USD,sell,limit,0.00814000,0.00810727,56.00000000,0.45584000,0.00004330,-0.00004330,maker,sell,open,short,4f9aadb4-a12a-34da-842a-7eb9707fa1e7,09b529e0-539b-11f1-b4d9-d5945d8e52a6,,0x6a0a6f94b5ec8b6397a993b23d614d3b7ee8678f9353589040b5901ebd3134e1,mined,84575
2026-05-19T15:59:34.515Z,KAT-USD,sell,limit,0.00814000,0.00810898,56.00000000,0.45584000,0.00004330,-0.00004330,maker,sell,open,short,1568153c-d62d-38cc-9aec-3ee58075015d,09b529e0-539b-11f1-b4d9-d5945d8e52a6,,0x8394d329eaad68f22ee97a78b6c03d426e7fd658355decd6119b5a66c71503f9,mined,84576
2026-05-20T19:01:54.354Z,KAT-USD,buy,market,0.00856400,0.00854864,4169.00000000,35.70331600,0.01356726,-1.45522326,taker,sell,close,none,f9fdc13d-f377-3806-a1dc-4e352dfae171,5deb9a10-547e-11f1-b435-63f86b5ba5a1,,0x8cb33ebf5a1a7713386a80f5098f36b5372d8f3f35c3196b35e871c503922f29,mined,86082
2026-05-20T19:57:43.891Z,HYPE-USD,buy,limit,52.72000000,52.78000000,1.00000000,52.72000000,0.00500840,-0.00500840,maker,buy,open,long,d2ba7e69-d0e3-32a1-928b-007c594af383,284caae0-5486-11f1-a491-713cd2293a4e,,0x2eeca7e030637549d498e2f45db8bd96a7107b9c49e1fd1dda728c4249b7acaf,mined,1
2026-05-20T19:57:54.112Z,HYPE-USD,sell,limit,52.72000000,52.77000000,1.00000000,52.72000000,0.00500840,-0.00500840,maker,sell,close,none,1231cea5-6f77-3587-8584-a54c32d81bca,2f8915a0-5486-11f1-a6ae-9b5812e4a3c0,,0xa2a36e17bd76822adbec0423e702856f244b28ca72bc4b2e10d9c3edef5462b8,mined,2
